10	CELLULAR PROCESSES AND SIGNALING	Posttranslational modification, protein turnover, chaperones 	Peroxisome assembly factor 2 containing the AAA+-type ATPase domain	KOG0736
1	CELLULAR PROCESSES AND SIGNALING	Posttranslational modification, protein turnover, chaperones 	Predicted E3 ubiquitin ligase	KOG2231
4	CELLULAR PROCESSES AND SIGNALING	Posttranslational modification, protein turnover, chaperones 	Predicted E3 ubiquitin ligase	KOG4628
1	CELLULAR PROCESSES AND SIGNALING	Posttranslational modification, protein turnover, chaperones 	Predicted molecular chaperone (DnaJ superfamily)	KOG1150
2	CELLULAR PROCESSES AND SIGNALING	Posttranslational modification, protein turnover, chaperones 	Predicted serine protease	KOG2237
1	CELLULAR PROCESSES AND SIGNALING	Posttranslational modification, protein turnover, chaperones 	Prohibitin	KOG3083
1	CELLULAR PROCESSES AND SIGNALING	Posttranslational modification, protein turnover, chaperones 	Prohibitin-like protein	KOG3090
5	CELLULAR PROCESSES AND SIGNALING	Posttranslational modification, protein turnover, chaperones 	Protein disulfide isomerase (prolyl 4-hydroxylase beta subunit)	KOG0190
1	CELLULAR PROCESSES AND SIGNALING	Posttranslational modification, protein turnover, chaperones 	SCF ubiquitin ligase, Skp2 component	KOG2120
1	CELLULAR PROCESSES AND SIGNALING	Posttranslational modification, protein turnover, chaperones 	Serine protease	KOG1320
5	CELLULAR PROCESSES AND SIGNALING	Posttranslational modification, protein turnover, chaperones 	Serine/threonine-protein kinase involved in autophagy	KOG0595
14	CELLULAR PROCESSES AND SIGNALING	Posttranslational modification, protein turnover, chaperones 	Subtilisin kexin isozyme-1/site 1 protease, subtilase superfamily	KOG4266
2	CELLULAR PROCESSES AND SIGNALING	Posttranslational modification, protein turnover, chaperones 	Subtilisin-like proprotein convertase	KOG3525
4	CELLULAR PROCESSES AND SIGNALING	Posttranslational modification, protein turnover, chaperones 	Subtilisin-like proprotein convertase	KOG3526
16	CELLULAR PROCESSES AND SIGNALING	Posttranslational modification, protein turnover, chaperones 	Subtilisin-related protease/Vacuolar protease B	KOG1153
2	CELLULAR PROCESSES AND SIGNALING	Posttranslational modification, protein turnover, chaperones 	Thiol-disulfide isomerase and thioredoxin	KOG0912
3	CELLULAR PROCESSES AND SIGNALING	Posttranslational modification, protein turnover, chaperones 	Thioredoxin	KOG0907
4	CELLULAR PROCESSES AND SIGNALING	Posttranslational modification, protein turnover, chaperones 	Thioredoxin reductase	KOG0404
2	CELLULAR PROCESSES AND SIGNALING	Posttranslational modification, protein turnover, chaperones 	Thioredoxin reductase	KOG4716
2	CELLULAR PROCESSES AND SIGNALING	Posttranslational modification, protein turnover, chaperones 	Thioredoxin-like protein	KOG0908
3	CELLULAR PROCESSES AND SIGNALING	Posttranslational modification, protein turnover, chaperones 	Thioredoxin-like protein	KOG0910
1	CELLULAR PROCESSES AND SIGNALING	Posttranslational modification, protein turnover, chaperones 	Thioredoxin-like protein	KOG0914
7	CELLULAR PROCESSES AND SIGNALING	Posttranslational modification, protein turnover, chaperones 	Thioredoxin/protein disulfide isomerase	KOG0191
1	CELLULAR PROCESSES AND SIGNALING	Posttranslational modification, protein turnover, chaperones 	Transferrin receptor and related proteins containing the protease-associated (PA) domain	KOG2195
14	CELLULAR PROCESSES AND SIGNALING	Posttranslational modification, protein turnover, chaperones 	Tripeptidyl peptidase II	KOG1114
1	CELLULAR PROCESSES AND SIGNALING	Posttranslational modification, protein turnover, chaperones 	Ubiquitin-like protein	KOG0010
1	CELLULAR PROCESSES AND SIGNALING	Posttranslational modification, protein turnover, chaperones 	Ubiquitin-like protein, regulator of apoptosis	KOG4248
1	CELLULAR PROCESSES AND SIGNALING	Posttranslational modification, protein turnover, chaperones 	Ubiquitin-specific protease UBP14	KOG0944
6	CELLULAR PROCESSES AND SIGNALING	Signal transduction mechanisms 	1-aminocyclopropane-1-carboxylate synthase, and related proteins	KOG0256
4	CELLULAR PROCESSES AND SIGNALING	Signal transduction mechanisms 	3-phosphoinositide-dependent protein kinase (PDK1)	KOG0592
3	CELLULAR PROCESSES AND SIGNALING	Signal transduction mechanisms 	ARK protein kinase family	KOG1989
7	CELLULAR PROCESSES AND SIGNALING	Signal transduction mechanisms 	Actin regulatory protein (Wiskott-Aldrich syndrome protein)	KOG3671
1	CELLULAR PROCESSES AND SIGNALING	Signal transduction mechanisms 	Adaptor protein Disabled	KOG3535
13	CELLULAR PROCESSES AND SIGNALING	Signal transduction mechanisms 	Apoptotic ATPase	KOG4658
10	CELLULAR PROCESSES AND SIGNALING	Signal transduction mechanisms 	Axon guidance receptor Dscam	KOG4222
6	CELLULAR PROCESSES AND SIGNALING	Signal transduction mechanisms 	Ca2+-dependent phospholipid-binding protein Synaptotagmin, required for synaptic vesicle and secretory granule exocytosis	KOG1028
4	CELLULAR PROCESSES AND SIGNALING	Signal transduction mechanisms 	Ca2+/calmodulin-dependent protein kinase kinase beta and related serine/threonine protein kinases	KOG0585
6	CELLULAR PROCESSES AND SIGNALING	Signal transduction mechanisms 	Ca2+/calmodulin-dependent protein kinase, EF-Hand protein superfamily	KOG0032
1	CELLULAR PROCESSES AND SIGNALING	Signal transduction mechanisms 	Ca2+/calmodulin-dependent protein kinase, EF-Hand protein superfamily	KOG0033
5	CELLULAR PROCESSES AND SIGNALING	Signal transduction mechanisms 	Cadherin EGF LAG seven-pass G-type receptor	KOG4289
1	CELLULAR PROCESSES AND SIGNALING	Signal transduction mechanisms 	Casein kinase (serine/threonine/tyrosine protein kinase)	KOG1164
1	CELLULAR PROCESSES AND SIGNALING	Signal transduction mechanisms 	Chimaerin and related Rho GTPase activating proteins	KOG1453
1	CELLULAR PROCESSES AND SIGNALING	Signal transduction mechanisms 	Clathrin assembly protein AP180 and related proteins, contain ENTH domain	KOG0251
1	CELLULAR PROCESSES AND SIGNALING	Signal transduction mechanisms 	Copine	KOG1327
1	CELLULAR PROCESSES AND SIGNALING	Signal transduction mechanisms 	Discoidin domain receptor DDR1	KOG1094
3	CELLULAR PROCESSES AND SIGNALING	Signal transduction mechanisms 	Endocytic adaptor protein intersectin	KOG1029
1	CELLULAR PROCESSES AND SIGNALING	Signal transduction mechanisms 	Epidermal growth factor receptor EGFR and related tyrosine kinases	KOG1025
2	CELLULAR PROCESSES AND SIGNALING	Signal transduction mechanisms 	Fibrillins and related proteins containing Ca2+-binding EGF-like domains	KOG1217
1	CELLULAR PROCESSES AND SIGNALING	Signal transduction mechanisms 	Fibroblast/platelet-derived growth factor receptor and related receptor tyrosine kinases	KOG0200
1	CELLULAR PROCESSES AND SIGNALING	Signal transduction mechanisms 	Focal adhesion adaptor protein Paxillin and related LIM proteins	KOG1701
4	CELLULAR PROCESSES AND SIGNALING	Signal transduction mechanisms 	G protein beta subunit-like protein	KOG0279
1	CELLULAR PROCESSES AND SIGNALING	Signal transduction mechanisms 	GTP-binding protein	KOG4252
1	CELLULAR PROCESSES AND SIGNALING	Signal transduction mechanisms 	GTP-binding protein SEC4, small G protein superfamily, and related Ras family GTP-binding proteins	KOG0078
1	CELLULAR PROCESSES AND SIGNALING	Signal transduction mechanisms 	GTPase Rab1/YPT1, small G protein superfamily, and related GTP-binding proteins	KOG0084
1	CELLULAR PROCESSES AND SIGNALING	Signal transduction mechanisms 	GTPase-activator protein	KOG4270
2	CELLULAR PROCESSES AND SIGNALING	Signal transduction mechanisms 	Inhibitor of type V adenylyl cyclases/Neuronal presynaptic protein Highwire/PAM/RPM-1	KOG1428
1	CELLULAR PROCESSES AND SIGNALING	Signal transduction mechanisms 	Insulin/growth factor receptor (contains protein kinase domain)	KOG4258
1	CELLULAR PROCESSES AND SIGNALING	Signal transduction mechanisms 	MAP kinase-activated protein kinase 2	KOG0604
6	CELLULAR PROCESSES AND SIGNALING	Signal transduction mechanisms 	MEKK and related serine/threonine protein kinases	KOG0198
1	CELLULAR PROCESSES AND SIGNALING	Signal transduction mechanisms 	MP1 adaptor interacting protein P14	KOG4107
35	CELLULAR PROCESSES AND SIGNALING	Signal transduction mechanisms 	Membrane glycoprotein LIG-1	KOG4194
1	CELLULAR PROCESSES AND SIGNALING	Signal transduction mechanisms 	Mitogen-activated protein kinase (MAPK) kinase MKK3/MKK6	KOG0984
5	CELLULAR PROCESSES AND SIGNALING	Signal transduction mechanisms 	Mitogen-activated protein kinase kinase (MAP2K)	KOG0581
2	CELLULAR PROCESSES AND SIGNALING	Signal transduction mechanisms 	Nerve growth factor receptor TRKA and related tyrosine kinases	KOG1026
23	CELLULAR PROCESSES AND SIGNALING	Signal transduction mechanisms 	Neural cell adhesion molecule L1	KOG3513
1	CELLULAR PROCESSES AND SIGNALING	Signal transduction mechanisms 	Neurexin IV	KOG3516
9	CELLULAR PROCESSES AND SIGNALING	Signal transduction mechanisms 	Nischarin, modulator of integrin alpha5 subunit action	KOG1259
1	CELLULAR PROCESSES AND SIGNALING	Signal transduction mechanisms 	Oligophrenin-1 and related Rho GTPase-activating proteins	KOG1451
6	CELLULAR PROCESSES AND SIGNALING	Signal transduction mechanisms 	Phosphatidylinositol-4-phosphate 5-kinase and related FYVE finger-containing proteins	KOG0230
1	CELLULAR PROCESSES AND SIGNALING	Signal transduction mechanisms 	Predicted Rho GTPase-activating protein	KOG1450
21	CELLULAR PROCESSES AND SIGNALING	Signal transduction mechanisms 	Predicted calmodulin-binding protein	KOG4162
1	CELLULAR PROCESSES AND SIGNALING	Signal transduction mechanisms 	Programmed cell death 8 (apoptosis-inducing factor)	KOG1346
1	CELLULAR PROCESSES AND SIGNALING	Signal transduction mechanisms 	Protein kinase containing WD40 repeats	KOG1240
15	CELLULAR PROCESSES AND SIGNALING	Signal transduction mechanisms 	Protein phosphatase 1, regulatory subunit, and related proteins	KOG0531
2	CELLULAR PROCESSES AND SIGNALING	Signal transduction mechanisms 	Protein tyrosine kinase	KOG0194
1	CELLULAR PROCESSES AND SIGNALING	Signal transduction mechanisms 	Protein tyrosine kinase	KOG1095
6	CELLULAR PROCESSES AND SIGNALING	Signal transduction mechanisms 	Proteins containing BTB/POZ and Kelch domains, involved in regulatory/signal transduction processes	KOG4441
3	CELLULAR PROCESSES AND SIGNALING	Signal transduction mechanisms 	RTK signaling protein MASK/UNC-44	KOG4369
1	CELLULAR PROCESSES AND SIGNALING	Signal transduction mechanisms 	RUN domain-containing protein	KOG4381
3	CELLULAR PROCESSES AND SIGNALING	Signal transduction mechanisms 	Rac1 GTPase effector FRL	KOG1923
3	CELLULAR PROCESSES AND SIGNALING	Signal transduction mechanisms 	Ras GTPase-activating protein	KOG2059
15	CELLULAR PROCESSES AND SIGNALING	Signal transduction mechanisms 	Ras suppressor protein (contains leucine-rich repeats)	KOG0617
24	CELLULAR PROCESSES AND SIGNALING	Signal transduction mechanisms 	Receptor mediating netrin-dependent axon guidance	KOG4221
2	CELLULAR PROCESSES AND SIGNALING	Signal transduction mechanisms 	Rho GTPase effector BNI1 and related formins	KOG1922
1	CELLULAR PROCESSES AND SIGNALING	Signal transduction mechanisms 	Rho GTPase-activating protein	KOG2710
1	CELLULAR PROCESSES AND SIGNALING	Signal transduction mechanisms 	Rho- and Arf-GTPase activating protein ARAP3	KOG1117
3	CELLULAR PROCESSES AND SIGNALING	Signal transduction mechanisms 	Rho-associated, coiled-coil containing protein kinase	KOG0612
2	CELLULAR PROCESSES AND SIGNALING	Signal transduction mechanisms 	Rho/Rac1-interacting serine/threonine kinase Citron	KOG0976
3	CELLULAR PROCESSES AND SIGNALING	Signal transduction mechanisms 	RhoA GTPase effector DIA/Diaphanous	KOG1924
3	CELLULAR PROCESSES AND SIGNALING	Signal transduction mechanisms 	Ribosomal protein S6 kinase	KOG0603
1	CELLULAR PROCESSES AND SIGNALING	Signal transduction mechanisms 	STE20-like serine/threonine kinase MST	KOG0574
1	CELLULAR PROCESSES AND SIGNALING	Signal transduction mechanisms 	Sensory transduction histidine kinase	KOG0519
1	CELLULAR PROCESSES AND SIGNALING	Signal transduction mechanisms 	Serine racemase	KOG1251
1	CELLULAR PROCESSES AND SIGNALING	Signal transduction mechanisms 	Serine/threonine kinase	KOG1345
23	CELLULAR PROCESSES AND SIGNALING	Signal transduction mechanisms 	Serine/threonine phosphatase 2C containing leucine-rich repeats, similar to SCN circadian oscillatory protein (SCOP)	KOG0618
2	CELLULAR PROCESSES AND SIGNALING	Signal transduction mechanisms 	Serine/threonine protein kinase	KOG0201
6	CELLULAR PROCESSES AND SIGNALING	Signal transduction mechanisms 	Serine/threonine protein kinase	KOG0583
1	CELLULAR PROCESSES AND SIGNALING	Signal transduction mechanisms 	Serine/threonine protein kinase	KOG0690
4	CELLULAR PROCESSES AND SIGNALING	Signal transduction mechanisms 	Serine/threonine protein kinase	KOG0696
5	CELLULAR PROCESSES AND SIGNALING	Signal transduction mechanisms 	Serine/threonine protein kinase	KOG1187
1	CELLULAR PROCESSES AND SIGNALING	Signal transduction mechanisms 	Serine/threonine protein kinase	KOG4717
1	CELLULAR PROCESSES AND SIGNALING	Signal transduction mechanisms 	Serine/threonine protein kinase PKC mu/PKD and related proteins	KOG4236
2	CELLULAR PROCESSES AND SIGNALING	Signal transduction mechanisms 	Serine/threonine protein kinase RAF	KOG0193
1	CELLULAR PROCESSES AND SIGNALING	Signal transduction mechanisms 	Serine/threonine protein kinase and endoribonuclease ERN1/IRE1, sensor of the unfolded protein response pathway	KOG1027
1	CELLULAR PROCESSES AND SIGNALING	Signal transduction mechanisms 	Serine/threonine protein kinase, contains leucine zipper domain	KOG4721
2	CELLULAR PROCESSES AND SIGNALING	Signal transduction mechanisms 	Signal transduction protein Enabled, contains WH1 domain	KOG4590
1	CELLULAR PROCESSES AND SIGNALING	Signal transduction mechanisms 	Synaptic vesicle protein EHS-1 and related EH domain proteins	KOG0998
2	CELLULAR PROCESSES AND SIGNALING	Signal transduction mechanisms 	Synaptic vesicle protein Synapsin	KOG3895
2	CELLULAR PROCESSES AND SIGNALING	Signal transduction mechanisms 	Tousled-like protein kinase	KOG1151
1	CELLULAR PROCESSES AND SIGNALING	Signal transduction mechanisms 	Transforming growth factor beta/activin receptor subfamily of serine/threonine kinases	KOG3653
1	CELLULAR PROCESSES AND SIGNALING	Signal transduction mechanisms 	Tumour suppressor protein p122-RhoGAP/DLC1	KOG2200
6	CELLULAR PROCESSES AND SIGNALING	Signal transduction mechanisms 	Tyrosine kinase specific for activated (GTP-bound) p21cdc42Hs	KOG0192
3	CELLULAR PROCESSES AND SIGNALING	Signal transduction mechanisms 	Tyrosine kinase, EPH (ephrin) receptor family	KOG0196
2	CELLULAR PROCESSES AND SIGNALING	Signal transduction mechanisms 	Tyrosine kinases	KOG0197
15	CELLULAR PROCESSES AND SIGNALING	Signal transduction mechanisms 	Uncharacterized conserved protein, contains laminin, cadherin and EGF domains	KOG1219
2	CELLULAR PROCESSES AND SIGNALING	Signal transduction mechanisms 	cAMP-dependent protein kinase catalytic subunit (PKA)	KOG0616
1	CELLULAR PROCESSES AND SIGNALING	Signal transduction mechanisms 	p21-activated serine/threonine protein kinase	KOG0578
1	INFORMATION STORAGE AND PROCESSING	Chromatin structure and dynamics 	Acinus (induces apoptotic chromatin condensation)	KOG2416
5	INFORMATION STORAGE AND PROCESSING	Chromatin structure and dynamics 	Beta-transducin family (WD-40 repeat) protein	KOG0273
1	INFORMATION STORAGE AND PROCESSING	Chromatin structure and dynamics 	Chromatin remodeling factor subunit and related transcription factors	KOG1279
2	INFORMATION STORAGE AND PROCESSING	Chromatin structure and dynamics 	Chromatin-associated protein Dek and related proteins, contains SAP DNA binding domain	KOG2266
1	INFORMATION STORAGE AND PROCESSING	Chromatin structure and dynamics 	DNA topoisomerase type II	KOG0355
1	INFORMATION STORAGE AND PROCESSING	Chromatin structure and dynamics 	Histone H3 (Lys4) methyltransferase complex, subunit SET1 and related methyltransferases	KOG1080
1	INFORMATION STORAGE AND PROCESSING	Chromatin structure and dynamics 	Histone H3 (Lys9) methyltransferase SUV39H1/Clr4, required for transcriptional silencing	KOG1082
3	INFORMATION STORAGE AND PROCESSING	Chromatin structure and dynamics 	Histone H4	KOG3467
1	INFORMATION STORAGE AND PROCESSING	Chromatin structure and dynamics 	Histone acetyltransferase complex SAGA/ADA, subunit ADA2	KOG0457
2	INFORMATION STORAGE AND PROCESSING	Chromatin structure and dynamics 	Histone deacetylase complex, SIN3 component	KOG4204
10	INFORMATION STORAGE AND PROCESSING	Chromatin structure and dynamics 	N-terminal acetyltransferase	KOG1156
1	INFORMATION STORAGE AND PROCESSING	Chromatin structure and dynamics 	Predicted histone methyl transferase	KOG1141
8	INFORMATION STORAGE AND PROCESSING	Chromatin structure and dynamics 	Structural maintenance of chromosome protein 4 (chromosome condensation complex Condensin, subunit C)	KOG0996
1	INFORMATION STORAGE AND PROCESSING	RNA processing and modification 	60S ribosomal protein 15.5kD/SNU13, NHP2/L7A family (includes ribonuclease P subunit p38), involved in splicing	KOG3387
3	INFORMATION STORAGE AND PROCESSING	RNA processing and modification 	ATP-dependent RNA helicase	KOG0326
2	INFORMATION STORAGE AND PROCESSING	RNA processing and modification 	ATP-dependent RNA helicase	KOG0329
3	INFORMATION STORAGE AND PROCESSING	RNA processing and modification 	ATP-dependent RNA helicase	KOG0330
4	INFORMATION STORAGE AND PROCESSING	RNA processing and modification 	ATP-dependent RNA helicase	KOG0331
1	INFORMATION STORAGE AND PROCESSING	RNA processing and modification 	ATP-dependent RNA helicase	KOG0332
3	INFORMATION STORAGE AND PROCESSING	RNA processing and modification 	ATP-dependent RNA helicase	KOG0335
1	INFORMATION STORAGE AND PROCESSING	RNA processing and modification 	ATP-dependent RNA helicase	KOG0336
2	INFORMATION STORAGE AND PROCESSING	RNA processing and modification 	ATP-dependent RNA helicase	KOG0337
1	INFORMATION STORAGE AND PROCESSING	RNA processing and modification 	ATP-dependent RNA helicase	KOG0338
3	INFORMATION STORAGE AND PROCESSING	RNA processing and modification 	ATP-dependent RNA helicase	KOG0339
1	INFORMATION STORAGE AND PROCESSING	RNA processing and modification 	ATP-dependent RNA helicase	KOG0340
2	INFORMATION STORAGE AND PROCESSING	RNA processing and modification 	ATP-dependent RNA helicase	KOG0344
2	INFORMATION STORAGE AND PROCESSING	RNA processing and modification 	ATP-dependent RNA helicase	KOG0345
2	INFORMATION STORAGE AND PROCESSING	RNA processing and modification 	ATP-dependent RNA helicase	KOG0348
2	INFORMATION STORAGE AND PROCESSING	RNA processing and modification 	ATP-dependent RNA helicase pitchoune	KOG0342
1	INFORMATION STORAGE AND PROCESSING	RNA processing and modification 	Box H/ACA snoRNP component, involved in ribosomal RNA pseudouridinylation	KOG3167
2	INFORMATION STORAGE AND PROCESSING	RNA processing and modification 	DEAD-box protein abstrakt	KOG0341
1	INFORMATION STORAGE AND PROCESSING	RNA processing and modification 	Exosomal 3'-5' exoribonuclease complex, subunit Rrp4	KOG3013
9	INFORMATION STORAGE AND PROCESSING	RNA processing and modification 	HAT repeat protein	KOG0495
1	INFORMATION STORAGE AND PROCESSING	RNA processing and modification 	K-homology type RNA binding proteins	KOG1676
2	INFORMATION STORAGE AND PROCESSING	RNA processing and modification 	Mitochondrial mRNA maturase	KOG4768
1	INFORMATION STORAGE AND PROCESSING	RNA processing and modification 	Nonsense-mediated mRNA decay 2 protein	KOG2051
4	INFORMATION STORAGE AND PROCESSING	RNA processing and modification 	Pleiotropic regulator 1	KOG0285
1	INFORMATION STORAGE AND PROCESSING	RNA processing and modification 	Predicted cleavage and polyadenylation specificity factor (CPSF subunit)	KOG1136
2	INFORMATION STORAGE AND PROCESSING	RNA processing and modification 	Protein involved in mRNA turnover	KOG0816
1	INFORMATION STORAGE AND PROCESSING	RNA processing and modification 	Putative DEAD-box RNA helicase DDX1	KOG0349
2	INFORMATION STORAGE AND PROCESSING	RNA processing and modification 	RNA Helicase	KOG0343
2	INFORMATION STORAGE AND PROCESSING	RNA processing and modification 	RNA helicase	KOG0334
2	INFORMATION STORAGE AND PROCESSING	RNA processing and modification 	RNA helicase	KOG0346
2	INFORMATION STORAGE AND PROCESSING	RNA processing and modification 	RNA helicase	KOG0347
3	INFORMATION STORAGE AND PROCESSING	RNA processing and modification 	RNA polymerase II C-terminal domain-binding protein RA4, contains RPR and RRM domains	KOG0132
4	INFORMATION STORAGE AND PROCESSING	RNA processing and modification 	RNA-binding translational regulator IRP (aconitase superfamily)	KOG0452
7	INFORMATION STORAGE AND PROCESSING	RNA processing and modification 	RNAse L inhibitor, ABC superfamily	KOG0063
1	INFORMATION STORAGE AND PROCESSING	RNA processing and modification 	Splicing factor 1/branch point binding protein (RRM superfamily)	KOG0119
52	INFORMATION STORAGE AND PROCESSING	RNA processing and modification 	TPR repeat-containing protein	KOG1127
1	INFORMATION STORAGE AND PROCESSING	RNA processing and modification 	U3 snoRNP-associated protein (contains WD40 repeats)	KOG0299
5	INFORMATION STORAGE AND PROCESSING	RNA processing and modification 	U4/U6 small nuclear ribonucleoprotein Prp4 (contains WD40 repeats)	KOG0272
4	INFORMATION STORAGE AND PROCESSING	RNA processing and modification 	U5 snRNP-like RNA helicase subunit	KOG0333
4	INFORMATION STORAGE AND PROCESSING	RNA processing and modification 	U5 snRNP-specific protein-like factor and related proteins	KOG0265
6	INFORMATION STORAGE AND PROCESSING	RNA processing and modification 	WD40-repeat-containing subunit of the 18S rRNA processing complex	KOG0291
8	INFORMATION STORAGE AND PROCESSING	RNA processing and modification 	WD40-repeat-containing subunit of the 18S rRNA processing complex	KOG0306
11	INFORMATION STORAGE AND PROCESSING	RNA processing and modification 	WD40-repeat-containing subunit of the 18S rRNA processing complex	KOG0319
2	INFORMATION STORAGE AND PROCESSING	RNA processing and modification 	mRNA cleavage and polyadenylation factor II complex, BRR5 (CPSF subunit)	KOG1137
2	INFORMATION STORAGE AND PROCESSING	RNA processing and modification 	mRNA cleavage and polyadenylation factor II complex, subunit CFT2 (CPSF subunit)	KOG1135
1	INFORMATION STORAGE AND PROCESSING	Replication, recombination and repair 	5'-3' exonuclease XRN1/KEM1/SEP1 involved in DNA strand exchange and mRNA turnover	KOG2045
2	INFORMATION STORAGE AND PROCESSING	Replication, recombination and repair 	ATPase related to the helicase subunit of the Holliday junction resolvase	KOG2028
1	INFORMATION STORAGE AND PROCESSING	Replication, recombination and repair 	DNA helicase	KOG1803
1	INFORMATION STORAGE AND PROCESSING	Replication, recombination and repair 	DNA polymerase delta processivity factor (proliferating cell nuclear antigen)	KOG1636
4	INFORMATION STORAGE AND PROCESSING	Replication, recombination and repair 	DNA repair protein RAD18 (SMC family protein)	KOG0250
3	INFORMATION STORAGE AND PROCESSING	Replication, recombination and repair 	DNA repair protein RAD50, ABC-type ATPase/SMC superfamily	KOG0962
1	INFORMATION STORAGE AND PROCESSING	Replication, recombination and repair 	DNA topoisomerase I	KOG0981
1	INFORMATION STORAGE AND PROCESSING	Replication, recombination and repair 	Oxidation resistance protein	KOG2372
1	INFORMATION STORAGE AND PROCESSING	Replication, recombination and repair 	Predicted hydrolase involved in interstrand cross-link repair	KOG1361
1	INFORMATION STORAGE AND PROCESSING	Replication, recombination and repair 	Replication factor C, subunit RFC1 (large subunit)	KOG1968
1	INFORMATION STORAGE AND PROCESSING	Replication, recombination and repair 	Replication factor C, subunit RFC4	KOG0989
1	INFORMATION STORAGE AND PROCESSING	Replication, recombination and repair 	Sequence-specific single-stranded-DNA-binding protein	KOG4594
1	INFORMATION STORAGE AND PROCESSING	Replication, recombination and repair 	Single-stranded DNA-binding protein	KOG1653
3	INFORMATION STORAGE AND PROCESSING	Transcription 	CCAAT-binding factor, subunit A (HAP3)	KOG0869
2	INFORMATION STORAGE AND PROCESSING	Transcription 	Calcium-responsive transcription coactivator	KOG3227
3	INFORMATION STORAGE AND PROCESSING	Transcription 	DEAD box protein	KOG4284
1	INFORMATION STORAGE AND PROCESSING	Transcription 	DNA-dependent RNA polymerase I	KOG4134
1	INFORMATION STORAGE AND PROCESSING	Transcription 	DNA-directed RNA polymerase subunit E'	KOG3297
1	INFORMATION STORAGE AND PROCESSING	Transcription 	DNA-directed RNA polymerase subunit E'	KOG3298
1	INFORMATION STORAGE AND PROCESSING	Transcription 	Decapping enzyme complex component DCP1	KOG2868
2	INFORMATION STORAGE AND PROCESSING	Transcription 	Dosage compensation complex, subunit MLE	KOG0921
1	INFORMATION STORAGE AND PROCESSING	Transcription 	MOT2 transcription factor	KOG2068
1	INFORMATION STORAGE AND PROCESSING	Transcription 	Mlx interactors and related transcription factors	KOG3582
7	INFORMATION STORAGE AND PROCESSING	Transcription 	Positive cofactor 2 (PC2), subunit of a multiprotein coactivator of RNA polymerase II	KOG4274
2	INFORMATION STORAGE AND PROCESSING	Transcription 	Predicted DNA-binding protein	KOG2588
1	INFORMATION STORAGE AND PROCESSING	Transcription 	Putative transcription factor ASH1/LIN-59	KOG1083
3	INFORMATION STORAGE AND PROCESSING	Transcription 	RNA polymerase I, large subunit	KOG0262
3	INFORMATION STORAGE AND PROCESSING	Transcription 	RNA polymerase I, second largest subunit	KOG0216
1	INFORMATION STORAGE AND PROCESSING	Transcription 	RNA polymerase II elongation factor	KOG4796
2	INFORMATION STORAGE AND PROCESSING	Transcription 	RNA polymerase II transcription elongation factor DSIF/SUPT5H/SPT5	KOG1999
12	INFORMATION STORAGE AND PROCESSING	Transcription 	RNA polymerase II, large subunit	KOG0260
3	INFORMATION STORAGE AND PROCESSING	Transcription 	RNA polymerase II, second largest subunit	KOG0214
34	INFORMATION STORAGE AND PROCESSING	Transcription 	RNA polymerase III transcription factor TFIIIC	KOG2076
4	INFORMATION STORAGE AND PROCESSING	Transcription 	RNA polymerase III, large subunit	KOG0261
3	INFORMATION STORAGE AND PROCESSING	Transcription 	RNA polymerase III, second largest subunit	KOG0215
1	INFORMATION STORAGE AND PROCESSING	Transcription 	Regucalcin gene promoter region-related protein (RGPR)	KOG1913
6	INFORMATION STORAGE AND PROCESSING	Transcription 	TATA-box binding protein (TBP), component of TFIID and TFIIIB	KOG3302
1	INFORMATION STORAGE AND PROCESSING	Transcription 	TBP-associated transcription factor Prodos	KOG4336
4	INFORMATION STORAGE AND PROCESSING	Transcription 	Transcription factor CtBP	KOG0067
1	INFORMATION STORAGE AND PROCESSING	Transcription 	Transcription factor MBF1	KOG3398
1	INFORMATION STORAGE AND PROCESSING	Transcription 	Transcription factor NSD1 and related SET domain proteins	KOG1081
1	INFORMATION STORAGE AND PROCESSING	Transcription 	Transcription factor PRD and related proteins, contain PAX and HOX domains	KOG0849
2	INFORMATION STORAGE AND PROCESSING	Transcription 	Transcription factor/CCAAT displacement protein CDP1	KOG0963
2	INFORMATION STORAGE AND PROCESSING	Transcription 	Transcription initiation factor TFIID, subunit TAF12 (also component of histone acetyltransferase SAGA)	KOG1142
4	INFORMATION STORAGE AND PROCESSING	Transcription 	Transcription initiation factor TFIID, subunit TAF5 (also component of histone acetyltransferase SAGA)	KOG0263
3	INFORMATION STORAGE AND PROCESSING	Transcription 	Transcription initiation factor TFIID, subunit TAF6 (also component of histone acetyltransferase SAGA)	KOG2549
1	INFORMATION STORAGE AND PROCESSING	Transcription 	Transcriptional repressor EZH1	KOG1079
1	INFORMATION STORAGE AND PROCESSING	Transcription 	Zn2+-binding dehydrogenase (nuclear receptor binding factor-1)	KOG0025
1	INFORMATION STORAGE AND PROCESSING	Translation, ribosomal structure and biogenesis 	40S ribosomal protein S12	KOG3406
1	INFORMATION STORAGE AND PROCESSING	Translation, ribosomal structure and biogenesis 	40S ribosomal protein S14	KOG0407
2	INFORMATION STORAGE AND PROCESSING	Translation, ribosomal structure and biogenesis 	40S ribosomal protein S15/S22	KOG1754
1	INFORMATION STORAGE AND PROCESSING	Translation, ribosomal structure and biogenesis 	40S ribosomal protein S2	KOG0886
1	INFORMATION STORAGE AND PROCESSING	Translation, ribosomal structure and biogenesis 	40S ribosomal protein S24	KOG3424
